doi,title,abstract,label_included
https://doi.org/10.3109/02688697.2016.1171463,Proceeding of the 2016 Meeting of the British Neurological Research Group,"Aim: Following traumatic brain injury (TBI), complex pathological processes evolve in which cerebral energy perturbations play a major role. In some circumstances mitochondrial dysfunction, where the brain is unable to utilise metabolic fuels and oxygen despite adequate provision, is thought to be responsible for these energy perturbations. A recent study by our research group (manuscript in preparation) investigated whether focal administration (via microdialysis) of a labelled form of succinate, a tricarboxylic acid (TCA) cycle (citric acid cycle) intermediate that interacts directly with the mitochondrial electron transport chain, could improve brain energy metabolism in TBI patients. The study demonstrated that focal succinate administration lowers the extracellular lactate/pyruvate (L/P) ratio, suggesting an improvement in cellular energy metabolism. The present study's aim was to investigate whether succinate supplementation can improve cellular energy state of rat glial cells when either starved of glucose, or have disruption to their mitochondrial function. This in vitro study was designed to confirm and provide a better understanding of the results obtained in the succinate treated patients. Method: All experiments were performed on mixed glial cell cultures isolated from neonatal Sprague-Dawley rats. Cultures were exposed to hyperglycaemia and rotenone to induce metabolic stress before administration of succinate. Cellular response was determined by intracellular ATP measurements (luminescence assay), extracellular measurements of conventional clinical markers of brain chemistry (glucose, lactate, pyruvate, glutamate and glycerol) using an ISCUS microdialysis analyser (enzymatic colorimetric assays), and extracellular measurements of oxygen consumption (Seahorse XF analyser). Cell cultures were characterised using a total protein (BSA) assay, and by immunocytochemistry. Result: Initial experiments in which cells were exposed to 24-72 h in stress-inducing conditions showed that mixed glia cultures are very resistant to glucose deprivation and hypoglycaemia conditions. The ATP levels produced by the cells were maintained and no significant metabolic changes were observed, suggesting that the cells were either resistant or adapting to the conditions over time. In addition, the mixed glia cultures appear to have metabolic flexibility to maintain ATP levels in the presence of rotenone, possibly through glycogen stores in astrocytes or high glycolytic capacity. The addition of succinate under metabolically stressful conditions did not yield improvement in cell energy state over a 24 h period. However, the measurement of oxygen consumption of cells exposed to metabolically stressful conditions for a shorter period of time showed significant and immediate metabolic improvement in response to succinate. Conclusion: The results to date suggest that succinate can improve or even ''rescue'' oxidative metabolism of mixed glia, consistent with our other studies in succinate-treated focal areas of injured human brain. Ongoing work on this study is continuing in order to establish with more certainty the overall effect of succinate on glial cells.",0
https://doi.org/10.1159/000452839,Combined Memantine and Donepezil Treatment Improves Behavioral and Psychological Symptoms of Dementia-Like Behaviors in Olfactory Bulbectomized Mice,"Memantine, an uncompetitive N-methyl-&lt;smlcap&gt;D&lt;/smlcap&gt;-aspartate receptor antagonist, and the cholinesterase inhibitor, donepezil, are approved in most countries for treating moderate-to-severe Alzheimer's disease (AD). These drugs have different molecular targets; thus, it is expected that the effects of combined treatment would be synergistic. Some reports do show memantine/donepezil synergy in ameliorating cognition in AD model animals, but their combined effects on behavioral and psychological symptoms of dementia (BPSD)-like behaviors have not been addressed. Here, we investigate combined memantine/donepezil effects on cognitive impairment and BPSD-like behaviors in olfactory bulbectomized (OBX) mice. Interestingly, combined administration synergistically improved both depressive-like behaviors and impaired social interaction in OBX mice, whereas only weak synergistic effects on cognitive performance were seen. To address mechanisms underlying these effects, we used in vivo microdialysis study and observed impaired nicotine-induced serotonin (5-HT) release in OBX mouse hippocampus. Combined memantine/donepezil administration, but not single administration of either, significantly antagonized the decrease in nicotine-induced 5-HT release seen in OBX mouse hippocampus. Furthermore, decreased autophosphorylation of calcium/calmodulin dependent protein kinase II (CaMKII) was rescued in hippocampal CA1 and dentate gyrus of OBX mice by combined memantine/donepezil administration. These results suggest that improvement of BPSD-like behaviors by the co-administration of both drugs is in part mediated by enhanced 5-HT release and CaMKII activity in OBX mouse hippocampus.",0
https://doi.org/10.1111/j.1460-9568.2008.06201.x,Augmented brain 5-HT crosses the blood-brain barrier through the 5-HT transporter in rat,"The present study re-evaluated an existing notion that serotonin (5-hydroxytryptamine; 5-HT) could not cross the brain to the circulating blood via the blood-brain barrier (BBB). To elevate brain 5-HT alone, 5-hydroxytryptophan (5-HTP; 30-75 mg/kg) was administrated intravenously to anaesthetized rats that had undergone gastrointestinal and kidney resections along with liver inactivation (organs contributing to increasing blood 5-HT after 5-HTP administration). A microdialysis method and HPLC system were used to determine the brain 5-HT levels in samples collected from the frontal cortex. Blood 5-HT levels were determined from whole blood, not platelet-poor plasma, collected from the central vein. We found that blood 5-HT levels showed a significant augmentation whenever brain 5-HT levels were significantly elevated after the administration of 5-HTP in those rats with the abdominal surgical procedures. This elevation was abolished after pretreatment with a selective serotonin reuptake inhibitor (fluoxetine; 10 mg/kg i.v.), although brain 5-HT levels remained augmented. These results indicate that augmented brain 5-HT can cross the BBB through the 5-HT transporter from the brain to the circulating blood.",0
https://doi.org/10.1016/s0006-8993(96)00820-7,Involvement of the glutamatergic metabotropic receptors in the regulation of glutamate uptake and extracellular excitatory amino acid levels in the striatum of chloral hydrate-anesthetized rats,"The microdialysis technique was used to assess in vivo the putative functional role of metabotropic excitatory amino acid receptors in regulating extracellular levels of the excitatory amino acids glutamate and aspartate in the striatum of chloral hydrate-anesthetized rats. Addition of the metabotropic glutamate receptor antagonist (+)-alpha-methyl-4-carboxyphenylglycine (MCPG) (10(-3) or 4 x 10(-3) M) in the dialysis probe did not modify the basal extracellular levels of glutamate and aspartate but induced a significant dose-dependent decrease in the KCl-elicited elevation of glutamate and aspartate extracellular levels. The effect of MCPG on glutamate extracellular concentration under K+ stimulation was reduced by the simultaneous superfusion of the metabotropic glutamate receptor agonist (2S,3S,4S)-alpha-(carboxycyclopropyl)glycine) (L-CCG) (10(-3) M) which had no significant effect when tested alone. In contrast, L-CCG alone significantly potentiated the KCl-elicited elevation of aspartate extracellular concentrations but failed to modify the MCPG effect on this amino acid concentration. In a parallel series of experiments, high-affinity glutamate uptake was measured ex vivo 20 min after an in vivo injection of 10 pmol of MCPG in the striatum. MCPG was found unable to modify the glutamate uptake rate. In vitro, MCPG (1-1000 microM) again had no effect on glutamate transport rate. These data suggest that metabotropic excitatory amino acid receptors (1) may act to increase the extracellular levels of glutamate and aspartate under depolarizing conditions, and (2) may not have a major role in the regulation of high affinity glutamate uptake under basal conditions. In addition, it can be assumed that the control of glutamate and aspartate extracellular levels may involve different metabotropic receptors.",0
https://doi.org/10.1016/0014-2999(95)00224-9,l-α-Aminoadipic acid as a regulator of kynurenic acid production in the hippocampus: a microdialysis study in freely moving rats,"L-alpha-Aminoadipic acid is a lysine metabolite with neuroexcitatory properties, and has previously been shown to inhibit the production of the broad spectrum excitatory amino acid receptor antagonist kynurenic acid in brain tissue slices. The effects of L-alpha-aminoadipic acid on the levels of extracellular kynurenic acid were now studied by microdialysis in the dorsal hippocampus of freely moving rats. Application of L-alpha-aminoadipic acid through the microdialysis probe dose dependently decreased both the concentration of endogenous kynurenic acid and of kynurenic acid which was produced de novo from its bioprecursor L-kynurenine (500 microM applied through the probe). 500 microM L-alpha-aminoadipic acid lowered the kynurenic acid concentration in the dialysate by 47% and 28% with and without precursor loading, respectively, whereas D-alpha-aminoadipic acid was without effect. Co-administration of 500 microM L-alpha-aminoadipic acid with 50 microM veratridine, which by itself produces a substantial decrease in the levels of extracellular kynurenic acid, did not result in a further reduction in kynurenic acid concentrations. Extensive neuronal degeneration caused by an intrahippocampal injection of quinolinic acid (120 nmol) did not interfere with the effect of L-alpha-aminoadipic acid. Taken together, these data suggest that the effect of L-alpha-aminoadipic acid on extracellular kynurenic acid levels is likely due to its direct action on astrocytes, which are known to harbor kynurenic acid's biosynthetic enzyme, kynurenine aminotransferase. L-alpha-Aminoadipic acid may modulate kynurenic acid function in the brain and thus play a role in the pathogenesis of neurodegenerative and seizure disorders.",0
https://doi.org/10.1016/0014-2999(92)90626-f,Regulation of kynurenic acid synthesis studied by microdialysis in the dorsal hippocampus of unanesthetized rats,"The production of the broad spectrum excitatory amino acid receptor antagonist kynurenic acid was assessed by hippocampal microdialysis in freely moving rats. Extracellular kynurenic acid, determined spectrophotometrically, was measured following the perfusion of its bioprecursor L-kynurenine (500 microM) through the dialysis probe. In this paradigm, the concentration of kynurenic acid reached plateau levels within 2 h. These steady state levels were more than doubled in gliotic quinolinate-lesioned tissue. The non-specific inhibitor of kynurenine aminotransferase, aminooxyacetic acid (300 microM), and the depolarizing agent veratridine (50 microM), introduced through the dialysis membrane, caused a 69 and 57% decrease, respectively, in extracellular kynurenic acid. The effect of veratridine was rapidly reversible and was blocked by 5 microM tetrodotoxin or in the quinolinate-lesioned hippocampus. In contrast, the effect of aminooxyacetic acid was longer lasting upon drug discontinuation, and was not reversed by tetrodotoxin or in lesioned tissue. These data demonstrate that hippocampal kynurenic acid can be regulated by direct interference with its biosynthetic enzyme and by a distinct process involving neuron-glia interactions.",0
https://doi.org/10.1007/s00210-010-0508-7,"51th Annual Meeting Deutsche Gesellschaft für Experimentelle und Klinische Pharmakologie und Toxikologie Mainz, March 23 – 25, 2010","Epileptic seizures cause long-term neuronal cell death but local metabolic changes during seizures are poorly characterized. We used the lithium-pilocarpine seizure model in rats, combined with microdialysis, to investigate changes of excitatory neurotransmitters and energy metabolites in brain during seizures. I-shaped, concentric, self-built microdialysis probes were implanted in the hippocampus of adult male Sprague-Dawley rats using a stereotaxic frame. The animals were treated with lithium chloride (3 mmol/kg i.p.). On the following day, the microdialysis probes were perfused with artifical CSF, and rats were administered pilocarpine (30 mg/kg s.c.). Status epilepticus started after 20-30 minutes; it was terminated two hours after onset by administration of diazepam (10 mg/kg i.p.). Microdialysates were assayed by photometry with a CMA 600 microanalyser (glutamate, glycerol, glucose, lactate) and by HPLC-ECD with an enzymatic biosensor (acetylcholine and choline). Concomitant with the induction of status, extracellular levels of acetylcholine increased 5-10fold and lactate increased 4-5fold while the levels of glutamate remained unchanged. Glucose was slightly increased. Both glycerol and choline concentrations increased probably due to phospholipid hydrolysis and membrane breakdown. Minor changes of metabolites were seen after lithium or pilocarpine alone. These findings demonstrate that status epilepticus was associated with a huge increase of the excitatory transmitter, acetylcholine, in the hippocampus. Surprisingly, there was no secondary increase of glutamate which disagrees with previous hypotheses of seizure propagation in this model. The changes of glycerol and choline indicate that cell damage is already initiated early during the seizures although histological evidence of cell degeneration usually occurs in a delayed fashion.",0
https://doi.org/10.1016/s0006-8993(97)00487-3,Co-variation of free amino acids in brain interstitial fluid during pentylenetetrazole-induced convulsive status epilepticus,"Effects of pentylenetetrazole (PTZ)-induced convulsive status epilepticus on free amino acids changes in venous blood, CSF and interstitial fluid (IF) of the brain were examined in dogs. A volume of brain IF sufficient for analysis was obtained by chronically implanted tissue cages. The onset of PTZ-induced convulsive seizures seemed mainly related to a marked increase of glutamate, aspartate, taurine, glycine and phosphoserine while, the maintenance and frequency of seizures seemed related to a marked increase of serine and glycine, in combination with a moderate rise of glutamate. L-alpha-Aminoadipate was recovered in moderate amount in epileptic brain IF, while, in controls, this compound was present in minimal amount. The observed complex temporal variation of the amino acidic pattern may play a role in PTZ-induced seizures and, possibly, in pharmacological kindling and brain structural alterations induced by PTZ.",0
https://doi.org/10.1097/00001756-199612200-00007,Nitric oxide promotes medial preoptic dopamine release during male rat copulation,"Dopamine (DA) is released in the medial preoptic area (MPOA) of male rats during copulation. DA agonists infused into the MPOA facilitate, and antagonists impair, copulatory behavior. Local administration of the nitric oxide (NO) precursor L-arginine also increases DA release in the MPOA. The present experiment used microdialysis to test whether NO promotes DA release during copulation. Males received either an NO synthesis inhibitor, nitro-L-arginine methyl ester (L-NAME, 400 microM), or its inactive isomer D-NAME (400 microM) into the MPOA via a microdialysis probe for 3 h prior to the introduction of a female. Following D-NAME administration, DA increased during copulation, while L-NAME prevented this increase. NO may therefore promote DA release in the MPOA of male rats, thereby facilitating copulation.",0
https://doi.org/10.1111/apha.12779,Poster Communications,"AIM: Leptin is a hormone secreted by adipose tissue and involved inmodulation of food intake. In addition to these functions, it plays a role in various physiological events such as anxiety, depression and learning. The aim of this study was the investigation of effects of leptin administration to amygdala on anxiety, depression and learning behaviors. In addition, changing of serotonin and glutamate neurotransmitter levels interaction between behavior. METHODS: Present study usedWistar albino rats. Animals were separated 3 groups such as lowdose (0.1mug/kg) and high dose (1mug/kg) leptin and saline (control) intraamigdalar administration group. In this study, we planned two procedures. Firstly, a special cannula was implanted into amygdala region of rats and leptin and saline were injected in this region by infusion pump. After leptin injections, behavioral tests were performed. In the second study, the extracellular fluid was collected by microdialysis from the amygdale region. The levels of serotonin and glutamate were measured by HPLC. RESULTS: The first experiment demonstrated that in the open field, low dose leptin administrated rats spent more time at the center (F(2,57)= 3.97 p=0.02), showed more zone transition than control ones (F(2,57)= 3.22 p=0.04). In the elevated plus maze, high and low doses leptin administrated rats spent more time in the open arms (F(2,55)= 6.77 p=0.002) and also high dose leptin injected rats showed more frequency of entering open arms (F(2,55)= 9.97 p=0.001). In Porsolt test, low dose leptin administrated rats showed high mobility in center than sham group (F(2,55)= 4.30 p=0.02). In the Morris water maze, low dose leptin administrated rats spent more time over the platform(F(2,45)= 3.50 p=0.04). The second experiment demonstrated that serotonin and glutamate levels increased in the first hour after the leptin injections (p<0.05). CONCLUSIONS: Present study suggests that both high and low leptin administration to rat brain playsa role as anxiolytic and antidepression agents in rats.",0
